vote_number,senator_number,vote
118,12,Nay
118,13,Yea
118,14,Nay
118,15,Nay
118,16,Yea
118,17,Nay
118,18,Nay
118,19,Yea
118,50,Nay
118,51,Nay
118,52,Yea
118,53,Yea
118,54,Nay
118,55,Yea
118,56,Yea
118,57,Nay
118,58,Yea
118,29,Nay
118,30,Yea
118,31,Yea
118,32,Yea
118,33,Yea
118,34,Nay
118,35,Yea
118,36,Yea
118,37,Yea
118,38,Nay
118,39,Nay
118,40,Yea
118,41,Yea
118,42,Nay
118,43,Nay
118,44,Nay
118,45,Yea
118,46,Yea
118,47,Yea
118,48,Nay
118,49,Nay
117,0,Nay
117,1,Nay
117,2,Yea
117,3,Nay
117,4,Yea
117,5,Yea
117,6,Nay
117,7,Yea
117,8,Nay
117,9,Yea
117,10,Yea
117,11,Nay
117,12,Nay
117,13,Yea
117,14,Nay
117,15,Nay
117,16,Yea
117,17,Nay
117,18,Nay
117,19,Yea
117,50,Nay
117,51,Nay
117,52,Yea
117,53,Yea
117,54,Nay
117,55,Yea
117,56,Yea
117,57,Nay
117,58,Yea
117,29,Nay
117,30,Yea
117,31,Yea
117,32,Yea
117,33,Yea
117,34,Nay
117,35,Yea
117,36,Yea
117,37,Yea
117,38,Nay
117,39,Nay
117,40,Yea
117,41,Yea
117,42,Nay
117,43,Nay
117,44,Nay
117,45,Yea
117,46,Yea
117,47,Yea
117,48,Nay
117,49,Nay
116,0,Yea
116,1,Yea
116,2,Yea
116,3,Nay
116,4,Yea
116,5,Yea
116,6,Yea
116,7,Yea
116,8,Nay
116,9,Yea
116,10,Yea
116,11,Nay
116,12,Nay
116,13,Yea
116,14,Yea
116,15,Yea
116,16,Yea
116,17,Nay
116,18,Nay
116,19,Yea
116,50,Nay
116,51,Yea
116,52,Yea
116,53,Yea
116,54,Nay
116,55,Yea
116,56,Yea
116,57,Nay
116,58,Yea
116,29,Yea
116,30,Yea
116,31,Yea
116,32,Yea
116,33,Yea
116,34,Yea
116,35,Yea
116,36,Yea
116,37,Yea
116,38,Nay
116,39,Nay
116,40,Yea
116,41,Yea
116,42,Nay
116,43,Yea
116,44,Nay
116,45,Yea
116,46,Yea
116,47,Yea
116,48,Yea
116,49,Yea
115,0,Yea
115,1,Yea
115,2,Yea
115,3,Nay
115,4,Not Voting
115,5,Yea
115,6,Yea
115,7,Yea
115,8,Not Voting
115,9,Yea
115,10,Yea
115,11,Not Voting
115,12,Nay
115,13,Yea
115,14,Not Voting
115,15,Yea
115,16,Yea
115,17,Nay
115,18,Nay
115,19,Yea
115,50,Nay
115,51,Yea
115,52,Yea
115,53,Not Voting
115,54,Nay
115,55,Not Voting
115,56,Yea
115,57,Nay
115,58,Yea
115,29,Yea
115,30,Yea
115,31,Not Voting
115,32,Yea
115,33,Yea
115,34,Yea
115,35,Not Voting
115,36,Yea
115,37,Yea
115,38,Nay
115,39,Nay
115,40,Yea
115,41,Yea
115,42,Nay
115,43,Yea
115,44,Nay
115,45,Yea
115,46,Yea
115,47,Not Voting
115,48,Yea
115,49,Yea
114,0,Nay
114,1,Nay
114,2,Yea
114,3,Not Voting
114,4,Yea
114,5,Yea
114,6,Yea
114,7,Yea
114,8,Yea
114,9,Yea
114,10,Yea
114,11,Yea
114,12,Nay
114,13,Yea
114,14,Yea
114,15,Yea
114,16,Yea
114,17,Nay
114,18,Nay
114,19,Yea
114,50,Yea
114,51,Nay
114,52,Yea
114,53,Yea
114,54,Nay
114,55,Yea
114,56,Yea
114,57,Nay
114,58,Yea
114,29,Yea
114,30,Yea
114,31,Yea
114,32,Yea
114,33,Yea
114,34,Nay
114,35,Yea
114,36,Yea
114,37,Nay
114,38,Nay
114,39,Not Voting
114,40,Yea
114,41,Yea
114,42,Yea
114,43,Yea
114,44,Nay
114,45,Yea
114,46,Yea
114,47,Yea
114,48,Yea
114,49,Yea
113,0,Yea
113,1,Yea
113,2,Nay
113,3,Not Voting
113,4,Nay
113,5,Nay
113,6,Yea
113,7,Nay
113,8,Yea
113,9,Nay
113,10,Nay
113,11,Yea
113,12,Yea
113,13,Nay
113,14,Yea
113,15,Yea
113,16,Yea
113,17,Yea
113,18,Yea
113,19,Nay
113,50,Yea
113,51,Yea
113,52,Nay
113,53,Nay
113,54,Yea
113,55,Nay
113,56,Nay
113,57,Yea
113,58,Nay
113,29,Yea
113,30,Yea
113,31,Nay
113,32,Nay
113,33,Nay
113,34,Yea
113,35,Yea
113,36,Yea
113,37,Nay
113,38,Yea
113,39,Not Voting
113,40,Nay
113,41,Nay
113,42,Yea
113,43,Yea
113,44,Yea
113,45,Nay
113,46,Nay
113,47,Nay
113,48,Yea
113,49,Yea
112,0,Yea
112,1,Yea
112,2,Nay
112,3,Not Voting
112,4,Nay
112,5,Nay
112,6,Yea
112,7,Nay
112,8,Yea
112,9,Nay
112,10,Nay
112,11,Yea
112,12,Yea
112,13,Nay
112,14,Yea
112,15,Yea
112,16,Yea
112,17,Yea
112,18,Yea
112,19,Nay
112,50,Yea
112,51,Yea
112,52,Nay
112,53,Nay
112,54,Yea
112,55,Nay
112,56,Nay
112,57,Yea
112,58,Nay
112,29,Yea
112,30,Yea
112,31,Nay
112,32,Nay
112,33,Nay
112,34,Yea
112,35,Yea
112,36,Yea
112,37,Nay
112,38,Yea
112,39,Not Voting
112,40,Nay
112,41,Nay
112,42,Yea
112,43,Yea
112,44,Yea
112,45,Nay
112,46,Nay
112,47,Nay
112,48,Yea
112,49,Yea
111,0,Yea
111,1,Yea
111,2,Nay
111,3,Not Voting
111,4,Nay
111,5,Nay
111,6,Yea
111,7,Nay
111,8,Yea
111,9,Nay
111,10,Nay
111,11,Yea
111,12,Yea
111,13,Nay
111,14,Yea
111,15,Yea
111,16,Yea
111,17,Yea
111,18,Yea
111,19,Nay
111,50,Yea
111,51,Yea
111,52,Nay
111,53,Nay
111,54,Yea
111,55,Nay
111,56,Nay
111,57,Yea
111,58,Nay
111,29,Yea
111,30,Yea
111,31,Nay
111,32,Nay
111,33,Nay
111,34,Yea
111,35,Yea
111,36,Yea
111,37,Nay
111,38,Yea
111,39,Not Voting
111,40,Nay
111,41,Nay
111,42,Yea
111,43,Yea
111,44,Yea
111,45,Nay
111,46,Nay
111,47,Nay
111,48,Yea
111,49,Yea
110,0,Nay
110,1,Nay
110,2,Yea
110,3,Not Voting
110,4,Yea
110,5,Yea
110,6,Nay
110,7,Yea
110,8,Nay
110,9,Yea
110,10,Yea
110,11,Nay
110,12,Nay
110,13,Yea
110,14,Nay
110,15,Nay
110,16,Nay
110,17,Nay
110,18,Nay
110,19,Yea
110,50,Nay
110,51,Nay
110,52,Yea
110,53,Yea
110,54,Nay
110,55,Yea
110,56,Yea
110,57,Nay
110,58,Yea
110,29,Nay
110,30,Nay
110,31,Yea
110,32,Yea
110,33,Yea
110,34,Nay
110,35,Nay
110,36,Nay
110,37,Yea
110,38,Nay
110,39,Not Voting
110,40,Yea
110,41,Yea
110,42,Nay
110,43,Nay
110,44,Nay
110,45,Yea
110,46,Yea
110,47,Yea
110,48,Nay
110,49,Nay
109,0,Yea
109,1,Yea
109,2,Nay
109,3,Not Voting
109,4,Nay
109,5,Nay
109,6,Yea
109,7,Nay
109,8,Yea
109,9,Nay
109,10,Nay
109,11,Yea
109,12,Yea
109,13,Nay
109,14,Yea
109,15,Yea
109,16,Yea
109,17,Yea
109,18,Yea
109,19,Nay
109,50,Yea
109,51,Yea
109,52,Nay
109,53,Nay
109,54,Yea
109,55,Nay
109,56,Nay
109,57,Yea
109,58,Nay
109,29,Yea
109,30,Yea
109,31,Nay
109,32,Nay
109,33,Nay
109,34,Yea
109,35,Yea
109,36,Yea
109,37,Nay
109,38,Yea
109,39,Not Voting
109,40,Nay
109,41,Nay
109,42,Yea
109,43,Yea
109,44,Yea
109,45,Nay
109,46,Nay
109,47,Nay
109,48,Yea
109,49,Yea
108,0,Nay
108,1,Nay
108,2,Yea
108,3,Not Voting
108,4,Yea
108,5,Yea
108,6,Nay
108,7,Yea
108,8,Nay
108,9,Yea
108,10,Yea
108,11,Nay
108,12,Nay
108,13,Yea
108,14,Nay
108,15,Nay
108,16,Nay
108,17,Nay
108,18,Nay
108,19,Yea
108,50,Nay
108,51,Nay
108,52,Yea
108,53,Yea
108,54,Nay
108,55,Yea
108,56,Yea
108,57,Nay
108,58,Yea
108,29,Nay
108,30,Nay
108,31,Yea
108,32,Yea
108,33,Yea
108,34,Nay
108,35,Nay
108,36,Nay
108,37,Yea
108,38,Nay
108,39,Not Voting
108,40,Yea
108,41,Yea
108,42,Nay
108,43,Nay
108,44,Nay
108,45,Yea
108,46,Yea
108,47,Yea
108,48,Nay
108,49,Nay
107,0,Nay
107,1,Nay
107,2,Yea
107,3,Not Voting
107,4,Yea
107,5,Yea
107,6,Nay
107,7,Yea
107,8,Nay
107,9,Yea
107,10,Yea
107,11,Nay
107,12,Nay
107,13,Yea
107,14,Nay
107,15,Nay
107,16,Nay
107,17,Nay
107,18,Nay
107,19,Yea
107,50,Nay
107,51,Nay
107,52,Yea
107,53,Yea
107,54,Nay
107,55,Yea
107,56,Yea
107,57,Nay
107,58,Nay
107,29,Nay
107,30,Nay
107,31,Yea
107,32,Yea
107,33,Yea
107,34,Nay
107,35,Nay
107,36,Nay
107,37,Yea
107,38,Nay
107,39,Not Voting
107,40,Yea
107,41,Yea
107,42,Nay
107,43,Nay
107,44,Nay
107,45,Yea
107,46,Yea
107,47,Yea
107,48,Nay
107,49,Nay
106,0,Yea
106,1,Yea
106,2,Nay
106,3,Not Voting
106,4,Nay
106,5,Nay
106,6,Nay
106,7,Nay
106,8,Yea
106,9,Nay
106,10,Nay
106,11,Yea
106,12,Yea
106,13,Nay
106,14,Yea
106,15,Yea
106,16,Nay
106,17,Yea
106,18,Yea
106,19,Nay
106,50,Yea
106,51,Yea
106,52,Nay
106,53,Nay
106,54,Yea
106,55,Nay
106,56,Nay
106,57,Yea
106,58,Nay
106,29,Nay
106,30,Nay
106,31,Nay
106,32,Nay
106,33,Nay
106,34,Yea
106,35,Nay
106,36,Yea
106,37,Nay
106,38,Yea
106,39,Not Voting
106,40,Nay
106,41,Nay
106,42,Yea
106,43,Yea
106,44,Yea
106,45,Nay
106,46,Nay
106,47,Nay
106,48,Nay
106,49,Nay
105,0,Yea
105,1,Yea
105,2,Nay
105,3,Not Voting
105,4,Nay
105,5,Nay
105,6,Yea
105,7,Nay
105,8,Yea
105,9,Nay
105,10,Nay
105,11,Yea
105,12,Yea
105,13,Nay
105,14,Yea
105,15,Yea
105,16,Yea
105,17,Yea
105,18,Yea
105,19,Nay
105,50,Yea
105,51,Yea
105,52,Nay
105,53,Nay
105,54,Yea
105,55,Nay
105,56,Nay
105,57,Not Voting
105,58,Nay
105,29,Yea
105,30,Yea
105,31,Nay
105,32,Nay
105,33,Nay
105,34,Yea
105,35,Yea
105,36,Yea
105,37,Nay
105,38,Yea
105,39,Not Voting
105,40,Nay
105,41,Nay
105,42,Yea
105,43,Yea
105,44,Yea
105,45,Nay
105,46,Nay
105,47,Nay
105,48,Yea
105,49,Yea
104,0,Yea
104,1,Yea
104,2,Yea
104,3,Not Voting
104,4,Yea
104,5,Yea
104,6,Yea
104,7,Yea
104,8,Yea
104,9,Yea
104,10,Yea
104,11,Yea
104,12,Yea
104,13,Yea
104,14,Yea
104,15,Yea
104,16,Yea
104,17,Yea
104,18,Nay
104,19,Yea
104,50,Yea
104,51,Yea
104,52,Yea
104,53,Yea
104,54,Yea
104,55,Yea
104,56,Yea
104,57,Nay
104,58,Yea
104,29,Yea
104,30,Yea
104,31,Yea
104,32,Yea
104,33,Yea
104,34,Yea
104,35,Yea
104,36,Yea
104,37,Yea
104,38,Nay
104,39,Not Voting
104,40,Yea
104,41,Yea
104,42,Nay
104,43,Yea
104,44,Nay
104,45,Yea
104,46,Yea
104,47,Yea
104,48,Yea
104,49,Yea
103,0,Yea
103,1,Not Voting
103,2,Yea
103,3,Not Voting
103,4,Yea
103,5,Yea
103,6,Yea
103,7,Yea
103,8,Yea
103,9,Yea
103,10,Yea
103,11,Yea
103,12,Nay
103,13,Yea
103,14,Yea
103,15,Yea
103,16,Yea
103,17,Not Voting
103,18,Nay
103,19,Yea
103,50,Yea
103,51,Nay
103,52,Yea
103,53,Yea
103,54,Nay
103,55,Yea
103,56,Yea
103,57,Nay
103,58,Yea
103,29,Yea
103,30,Yea
103,31,Yea
103,32,Yea
103,33,Yea
103,34,Yea
103,35,Yea
103,36,Yea
103,37,Nay
103,38,Nay
103,39,Not Voting
103,40,Yea
103,41,Yea
103,42,Yea
103,43,Yea
103,44,Nay
103,45,Yea
103,46,Yea
103,47,Yea
103,48,Yea
103,49,Yea
102,0,Yea
102,1,Not Voting
102,2,Yea
102,3,Not Voting
102,4,Yea
102,5,Yea
102,6,Yea
102,7,Yea
102,8,Yea
102,9,Yea
102,10,Yea
102,11,Not Voting
102,12,Yea
102,13,Yea
102,14,Yea
102,15,Yea
102,16,Yea
102,17,Not Voting
102,18,Nay
102,19,Yea
102,50,Nay
102,51,Yea
102,52,Yea
102,53,Yea
102,54,Yea
102,55,Yea
102,56,Yea
102,57,Nay
102,58,Yea
102,29,Yea
102,30,Yea
102,31,Yea
102,32,Yea
102,33,Yea
102,34,Yea
102,35,Yea
102,36,Yea
102,37,Yea
102,38,Nay
102,39,Not Voting
102,40,Yea
102,41,Yea
102,42,Nay
102,43,Yea
102,44,Nay
102,45,Yea
102,46,Yea
102,47,Yea
102,48,Yea
102,49,Yea
101,0,Yea
101,1,Yea
101,2,Nay
101,3,Yea
101,4,Yea
101,5,Nay
101,6,Not Voting
101,7,Nay
101,8,Nay
101,9,Nay
101,10,Yea
101,11,Yea
101,12,Yea
101,13,Nay
101,14,Yea
101,15,Yea
101,16,Yea
101,17,Not Voting
101,18,Yea
101,19,Yea
101,50,Yea
101,51,Yea
101,52,Nay
101,53,Yea
101,54,Yea
101,55,Nay
101,56,Yea
101,57,Yea
101,58,Nay
101,29,Yea
101,30,Yea
101,31,Yea
101,32,Yea
101,33,Yea
101,34,Yea
101,35,Yea
101,36,Yea
101,37,Yea
101,38,Not Voting
101,39,Yea
101,40,Nay
101,41,Yea
101,42,Nay
101,43,Yea
101,44,Yea
101,45,Nay
101,46,Nay
101,47,Nay
101,48,Yea
101,49,Yea
100,0,Nay
100,1,Nay
100,2,Yea
100,3,Nay
100,4,Yea
100,5,Yea
100,6,Not Voting
100,7,Yea
100,8,Nay
100,9,Yea
100,10,Yea
100,11,Nay
100,12,Nay
100,13,Yea
100,14,Nay
100,15,Nay
100,16,Nay
100,17,Nay
100,18,Nay
100,19,Yea
100,50,Nay
100,51,Nay
100,52,Yea
100,53,Yea
100,54,Nay
100,55,Yea
100,56,Nay
100,57,Nay
100,58,Yea
100,29,Nay
100,30,Nay
100,31,Yea
100,32,Yea
100,33,Yea
100,34,Nay
100,35,Nay
100,36,Nay
100,37,Yea
100,38,Nay
100,39,Nay
100,40,Yea
100,41,Yea
100,42,Nay
100,43,Nay
100,44,Nay
100,45,Yea
100,46,Yea
100,47,Yea
100,48,Nay
100,49,Nay
99,0,Nay
99,1,Nay
99,2,Yea
99,3,Nay
99,4,Yea
99,5,Yea
99,6,Nay
99,7,Yea
99,8,Nay
99,9,Yea
99,10,Yea
99,11,Nay
99,12,Nay
99,13,Yea
99,14,Nay
99,15,Nay
99,16,Nay
99,17,Nay
99,18,Nay
99,19,Yea
99,50,Nay
99,51,Nay
99,52,Yea
99,53,Yea
99,54,Nay
99,55,Yea
99,56,Nay
99,57,Nay
99,58,Yea
99,29,Nay
99,30,Nay
99,31,Yea
99,32,Yea
99,33,Yea
99,34,Nay
99,35,Nay
99,36,Nay
99,37,Yea
99,38,Nay
99,39,Nay
99,40,Yea
99,41,Yea
99,42,Nay
99,43,Nay
99,44,Nay
99,45,Yea
99,46,Yea
99,47,Yea
99,48,Nay
99,49,Nay
98,0,Nay
98,1,Nay
98,2,Yea
98,3,Nay
98,4,Yea
98,5,Yea
98,6,Nay
98,7,Yea
98,8,Nay
98,9,Yea
98,10,Yea
98,11,Nay
98,12,Nay
98,13,Yea
98,14,Nay
98,15,Nay
98,16,Nay
98,17,Nay
98,18,Nay
98,19,Yea
98,50,Nay
98,51,Nay
98,52,Yea
98,53,Yea
98,54,Nay
98,55,Yea
98,56,Nay
98,57,Nay
98,58,Yea
98,29,Nay
98,30,Nay
98,31,Yea
98,32,Yea
98,33,Yea
98,34,Nay
98,35,Nay
98,36,Nay
98,37,Yea
98,38,Nay
98,39,Nay
98,40,Yea
98,41,Yea
98,42,Nay
98,43,Nay
98,44,Nay
98,45,Yea
98,46,Yea
98,47,Yea
98,48,Nay
98,49,Nay
97,0,Nay
97,1,Nay
97,2,Yea
97,3,Nay
97,4,Yea
97,5,Yea
97,6,Nay
97,7,Yea
97,8,Nay
97,9,Yea
97,10,Yea
97,11,Nay
97,12,Nay
97,13,Yea
97,14,Nay
97,15,Nay
97,16,Nay
97,17,Nay
97,18,Nay
97,19,Yea
97,50,Nay
97,51,Nay
97,52,Yea
97,53,Yea
97,54,Nay
97,55,Yea
97,56,Nay
97,57,Nay
97,58,Yea
97,29,Nay
97,30,Nay
97,31,Yea
97,32,Yea
97,33,Yea
97,34,Nay
97,35,Nay
97,36,Nay
97,37,Yea
97,38,Nay
97,39,Nay
97,40,Yea
97,41,Yea
97,42,Nay
97,43,Nay
97,44,Nay
97,45,Yea
97,46,Yea
97,47,Yea
97,48,Nay
97,49,Nay
96,0,Nay
96,1,Nay
96,2,Yea
96,3,Nay
96,4,Yea
96,5,Yea
96,6,Nay
96,7,Yea
96,8,Nay
96,9,Yea
96,10,Yea
96,11,Nay
96,12,Nay
96,13,Yea
96,14,Nay
96,15,Nay
96,16,Nay
96,17,Nay
96,18,Nay
96,19,Yea
96,50,Nay
96,51,Nay
96,52,Yea
96,53,Yea
96,54,Nay
96,55,Yea
96,56,Nay
96,57,Nay
96,58,Yea
96,29,Nay
96,30,Nay
96,31,Yea
96,32,Yea
96,33,Yea
96,34,Nay
96,35,Nay
96,36,Nay
96,37,Yea
96,38,Nay
96,39,Nay
96,40,Yea
96,41,Yea
96,42,Nay
96,43,Nay
96,44,Nay
96,45,Yea
96,46,Yea
96,47,Yea
96,48,Nay
96,49,Nay
95,0,Nay
95,1,Nay
95,2,Yea
95,3,Nay
95,4,Yea
95,5,Yea
95,6,Nay
95,7,Yea
95,8,Nay
95,9,Yea
95,10,Yea
95,11,Nay
95,12,Nay
95,13,Yea
95,14,Nay
95,15,Nay
95,16,Nay
95,17,Nay
95,18,Nay
95,19,Yea
95,50,Nay
95,51,Nay
95,52,Yea
95,53,Yea
95,54,Nay
95,55,Yea
95,56,Nay
95,57,Nay
95,58,Yea
95,29,Nay
95,30,Nay
95,31,Yea
95,32,Yea
95,33,Yea
95,34,Nay
95,35,Nay
95,36,Nay
95,37,Yea
95,38,Nay
95,39,Nay
95,40,Yea
95,41,Yea
95,42,Nay
95,43,Nay
95,44,Nay
95,45,Yea
95,46,Yea
95,47,Yea
95,48,Not Voting
95,49,Nay
94,0,Nay
94,1,Nay
94,2,Yea
94,3,Nay
94,4,Yea
94,5,Yea
94,6,Nay
94,7,Yea
94,8,Nay
94,9,Yea
94,10,Yea
94,11,Nay
94,12,Nay
94,13,Yea
94,14,Nay
94,15,Nay
94,16,Not Voting
94,17,Nay
94,18,Nay
94,19,Yea
94,50,Nay
94,51,Nay
94,52,Yea
94,53,Yea
94,54,Nay
94,55,Yea
94,56,Nay
94,57,Nay
94,58,Yea
94,29,Nay
94,30,Nay
94,31,Yea
94,32,Yea
94,33,Yea
94,34,Nay
94,35,Nay
94,36,Nay
94,37,Yea
94,38,Nay
94,39,Nay
94,40,Yea
94,41,Yea
94,42,Nay
94,43,Nay
94,44,Nay
94,45,Yea
94,46,Yea
94,47,Yea
94,48,Nay
94,49,Nay
93,0,Nay
93,1,Nay
93,2,Yea
93,3,Nay
93,4,Yea
93,5,Yea
93,6,Nay
93,7,Yea
93,8,Nay
93,9,Yea
93,10,Yea
93,11,Not Voting
93,12,Nay
93,13,Yea
93,14,Nay
93,15,Nay
93,16,Nay
93,17,Nay
93,18,Nay
93,19,Yea
93,50,Nay
93,51,Nay
93,52,Yea
93,53,Yea
93,54,Nay
93,55,Yea
93,56,Nay
93,57,Nay
93,58,Yea
93,29,Nay
93,30,Nay
93,31,Yea
93,32,Yea
93,33,Yea
93,34,Nay
93,35,Not Voting
93,36,Nay
93,37,Yea
93,38,Nay
93,39,Nay
93,40,Not Voting
93,41,Yea
93,42,Not Voting
93,43,Nay
93,44,Nay
93,45,Yea
93,46,Yea
93,47,Yea
93,48,Not Voting
93,49,Nay
92,0,Yea
92,1,Yea
92,2,Yea
92,3,Yea
92,4,Yea
92,5,Yea
92,6,Yea
92,7,Yea
92,8,Yea
92,9,Yea
92,10,Yea
92,11,Not Voting
92,12,Yea
92,13,Yea
92,14,Yea
92,15,Yea
92,16,Yea
92,17,Yea
92,18,Yea
92,19,Yea
92,50,Yea
92,51,Yea
92,52,Yea
92,53,Yea
92,54,Yea
92,55,Yea
92,56,Yea
92,57,Yea
92,58,Yea
92,29,Yea
92,30,Yea
92,31,Yea
92,32,Yea
92,33,Yea
92,34,Yea
92,35,Yea
92,36,Yea
92,37,Yea
92,38,Yea
92,39,Yea
92,40,Not Voting
92,41,Yea
92,42,Not Voting
92,43,Yea
92,44,Yea
92,45,Yea
92,46,Yea
92,47,Yea
92,48,Yea
92,49,Yea
91,0,Nay
91,1,Nay
91,2,Yea
91,3,Nay
91,4,Yea
91,5,Yea
91,6,Yea
91,7,Yea
91,8,Yea
91,9,Yea
91,10,Yea
91,11,Yea
91,12,Nay
91,13,Yea
91,14,Yea
91,15,Nay
91,16,Nay
91,17,Yea
91,18,Nay
91,19,Yea
91,50,Nay
91,51,Nay
91,52,Yea
91,53,Yea
91,54,Nay
91,55,Yea
91,56,Not Voting
91,57,Yea
91,58,Yea
91,29,Yea
91,30,Yea
91,31,Yea
91,32,Yea
91,33,Yea
91,34,Nay
91,35,Yea
91,36,Yea
91,37,Not Voting
91,38,Nay
91,39,Nay
91,40,Not Voting
91,41,Yea
91,42,Not Voting
91,43,Nay
91,44,Nay
91,45,Yea
91,46,Yea
91,47,Yea
91,48,Nay
91,49,Nay
90,0,Nay
90,1,Nay
90,2,Yea
90,3,Nay
90,4,Yea
90,5,Yea
90,6,Nay
90,7,Yea
90,8,Nay
90,9,Yea
90,10,Yea
90,11,Nay
90,12,Nay
90,13,Yea
90,14,Nay
90,15,Nay
90,16,Yea
90,17,Nay
90,18,Nay
90,19,Yea
90,50,Nay
90,51,Nay
90,52,Yea
90,53,Yea
90,54,Nay
90,55,Yea
90,56,Nay
90,57,Nay
90,58,Yea
90,29,Nay
90,30,Nay
90,31,Yea
90,32,Yea
90,33,Yea
90,34,Nay
90,35,Nay
90,36,Nay
90,37,Yea
90,38,Nay
90,39,Nay
90,40,Not Voting
90,41,Yea
90,42,Not Voting
90,43,Nay
90,44,Nay
90,45,Yea
90,46,Yea
90,47,Yea
90,48,Nay
90,49,Nay
89,0,Nay
89,1,Nay
89,2,Yea
89,3,Nay
89,4,Yea
89,5,Yea
89,6,Nay
89,7,Yea
89,8,Nay
89,9,Yea
89,10,Yea
89,11,Nay
89,12,Nay
89,13,Yea
89,14,Nay
89,15,Nay
89,16,Yea
89,17,Nay
89,18,Nay
89,19,Yea
89,50,Nay
89,51,Nay
89,52,Yea
89,53,Yea
89,54,Nay
89,55,Yea
89,56,Nay
89,57,Nay
89,58,Yea
89,29,Nay
89,30,Nay
89,31,Yea
89,32,Yea
89,33,Yea
89,34,Nay
89,35,Nay
89,36,Nay
89,37,Yea
89,38,Nay
89,39,Nay
89,40,Not Voting
89,41,Yea
89,42,Nay
89,43,Nay
89,44,Nay
89,45,Yea
89,46,Yea
89,47,Yea
89,48,Nay
89,49,Nay
88,0,Nay
88,1,Nay
88,2,Yea
88,3,Nay
88,4,Yea
88,5,Yea
88,6,Nay
88,7,Yea
88,8,Nay
88,9,Yea
88,10,Yea
88,11,Nay
88,12,Nay
88,13,Yea
88,14,Nay
88,15,Nay
88,16,Yea
88,17,Nay
88,18,Nay
88,19,Yea
88,50,Nay
88,51,Nay
88,52,Yea
88,53,Yea
88,54,Nay
88,55,Yea
88,56,Yea
88,57,Nay
88,58,Yea
88,29,Nay
88,30,Yea
88,31,Yea
88,32,Yea
88,33,Yea
88,34,Nay
88,35,Nay
88,36,Nay
88,37,Yea
88,38,Nay
88,39,Nay
88,40,Not Voting
88,41,Yea
88,42,Nay
88,43,Nay
88,44,Nay
88,45,Yea
88,46,Yea
88,47,Yea
88,48,Nay
88,49,Nay
87,0,Nay
87,1,Nay
87,2,Yea
87,3,Nay
87,4,Yea
87,5,Yea
87,6,Nay
87,7,Yea
87,8,Nay
87,9,Yea
87,10,Yea
87,11,Nay
87,12,Nay
87,13,Yea
87,14,Nay
87,15,Nay
87,16,Yea
87,17,Nay
87,18,Nay
87,19,Yea
87,50,Nay
87,51,Nay
87,52,Yea
87,53,Yea
87,54,Nay
87,55,Yea
87,56,Yea
87,57,Nay
87,58,Yea
87,29,Nay
87,30,Yea
87,31,Yea
87,32,Yea
87,33,Yea
87,34,Nay
87,35,Nay
87,36,Nay
87,37,Yea
87,38,Nay
87,39,Nay
87,40,Not Voting
87,41,Yea
87,42,Nay
87,43,Nay
87,44,Nay
87,45,Yea
87,46,Yea
87,47,Yea
87,48,Nay
87,49,Nay
86,0,Nay
86,1,Nay
86,2,Yea
86,3,Nay
86,4,Yea
86,5,Yea
86,6,Nay
86,7,Yea
86,8,Nay
86,9,Yea
86,10,Yea
86,11,Nay
86,12,Nay
86,13,Yea
86,14,Nay
86,15,Nay
86,16,Yea
86,17,Nay
86,18,Nay
86,19,Yea
86,50,Nay
86,51,Nay
86,52,Yea
86,53,Yea
86,54,Nay
86,55,Yea
86,56,Yea
86,57,Nay
86,58,Yea
86,29,Nay
86,30,Yea
86,31,Yea
86,32,Yea
86,33,Yea
86,34,Nay
86,35,Nay
86,36,Yea
86,37,Yea
86,38,Nay
86,39,Nay
86,40,Not Voting
86,41,Yea
86,42,Nay
86,43,Nay
86,44,Nay
86,45,Yea
86,46,Yea
86,47,Yea
86,48,Nay
86,49,Nay
85,0,Nay
85,1,Nay
85,2,Yea
85,3,Not Voting
85,4,Yea
85,5,Yea
85,6,Nay
85,7,Yea
85,8,Nay
85,9,Yea
85,10,Yea
85,11,Not Voting
85,12,Not Voting
85,13,Yea
85,14,Nay
85,15,Nay
85,16,Yea
85,17,Nay
85,18,Nay
85,19,Yea
85,50,Nay
85,51,Nay
85,52,Yea
85,53,Yea
85,54,Nay
85,55,Yea
85,56,Yea
85,57,Nay
85,58,Not Voting
85,29,Nay
85,30,Yea
85,31,Yea
85,32,Yea
85,33,Yea
85,34,Nay
85,35,Nay
85,36,Yea
85,37,Yea
85,38,Nay
85,39,Nay
85,40,Not Voting
85,41,Yea
85,42,Nay
85,43,Nay
85,44,Nay
85,45,Yea
85,46,Yea
85,47,Yea
85,48,Nay
85,49,Nay
84,0,Not Voting
84,1,Nay
84,2,Yea
84,3,Nay
84,4,Yea
84,5,Yea
84,6,Yea
84,7,Yea
84,8,Yea
84,9,Yea
84,10,Yea
84,11,Yea
84,12,Nay
84,13,Yea
84,14,Yea
84,15,Yea
84,16,Yea
84,17,Nay
84,18,Nay
84,19,Yea
84,50,Yea
84,51,Nay
84,52,Yea
84,53,Yea
84,54,Yea
84,55,Yea
84,56,Not Voting
84,57,Nay
84,58,Yea
84,29,Yea
84,30,Yea
84,31,Yea
84,32,Yea
84,33,Yea
84,34,Nay
84,35,Not Voting
84,36,Yea
84,37,Yea
84,38,Nay
84,39,Nay
84,40,Yea
84,41,Yea
